,city,lat,lng,region_clusters
8230,Jonzieux,45.3136,4.3622,8
8231,Saint-Jean-sur-Couesnon,48.2906,-1.3672,4
8232,Berrwiller,47.8497,7.2192,3
8233,Fontenay-le-Pesnel,49.1703,-0.58,4
8234,Périssac,45.0189,-0.3239,9
8235,Jayat,46.3706,5.1208,8
8236,Corbières-en-Provence,43.7611,5.7514,0
8237,Saint-Eusèbe,46.7256,4.4814,8
8238,Montricoux,44.0756,1.6194,6
8239,Brion,47.4417,-0.1569,10
8240,Gondrin,43.8853,0.2369,9
8241,Saint-Eustache-la-Forêt,49.5519,0.4508,4
8242,Viré,46.4494,4.8431,8
8243,Montvendre,44.8717,5.0225,11
8244,Chamboulive,45.4322,1.7044,2
8245,Saint-Antoine l’Abbaye,45.175,5.2167,8
8246,Béguey,44.6428,-0.3233,9
8247,Ohain,50.0406,4.1186,1
8248,La Redorte,43.2522,2.6531,6
8249,Courlon-sur-Yonne,48.3386,3.1653,7
8250,Landéan,48.4131,-1.1525,4
8251,Bining,49.0375,7.2522,3
8252,Anneville-Ambourville,49.4614,0.8858,4
8253,Prémanon,46.4619,6.0314,8
8254,Châteauroux-les-Alpes,44.6144,6.5219,0
8255,Norroy-lès-Pont-à-Mousson,48.9342,6.0286,3
8256,Oursbelille,43.2869,0.0375,9
8257,Ansauvillers,49.5644,2.3883,7
8258,Saint-Nazaire-sur-Charente,45.9356,-1.0528,10
8259,Berry-Bouy,47.1097,2.2894,2
8260,Aiguebelle,45.5425,6.3053,8
8261,Pierry,49.0189,3.9372,1
8262,L’Étoile,50.0206,2.0458,1
8263,Puichéric,43.2239,2.6244,6
8264,Saint-Germain-de-Marencennes,46.0781,-0.7892,10
8265,Castelnau-de-Guers,43.4347,3.4386,11
8266,Quédillac,48.2494,-2.1425,5
8267,Boismé,46.7744,-0.4353,10
8268,Laruns,42.9872,-0.4272,9
8269,Kerbach,49.1664,6.965,3
8270,Rolleville,49.5825,0.2111,4
8271,La Chaussée-d’Ivry,48.8822,1.4792,7
8272,Tournay,43.1842,0.2456,9
8273,Simard,46.7211,5.1808,8
8274,Saint-Viâtre,47.5233,1.9333,7
8275,Innenheim,48.4953,7.5722,3
8276,Montceaux,46.0964,4.7972,8
8277,Le Puy-Notre-Dame,47.1253,-0.235,10
8278,Serrières-en-Chautagne,45.8822,5.8428,8
8279,Beaumont-en-Gâtinais,48.1381,2.4769,7
8280,Tonquédec,48.6692,-3.3953,5
8281,Saint-Martin-des-Besaces,49.0111,-0.8461,4
8282,Les Granges-le-Roi,48.5017,2.0192,7
8283,Restigné,47.2814,0.2283,10
8284,Sainte-Marie-de-Gosse,43.5567,-1.2381,9
8285,Nibelle,48.0228,2.3272,7
8286,Cognac-la-Forêt,45.8339,1.0103,2
8287,Cazes-Mondenard,44.2269,1.2022,6
8288,Andelnans,47.6025,6.8686,3
8289,Le Champ-près-Froges,45.2808,5.9389,8
8290,Solers,48.6578,2.7169,7
8291,Saint-Victor-sur-Rhins,46.0042,4.2817,8
8292,Brusvily,48.3908,-2.1272,5
8293,Sceaux-d’Anjou,47.6214,-0.6067,10
8294,Saint-Lyé-la-Forêt,48.04,1.9819,7
8295,Deyme,43.4794,1.5269,6
8296,Prades,44.6381,4.3142,11
8297,Saint-Paul-et-Valmalle,43.6264,3.6747,11
8298,Villebois,45.8478,5.435,8
8299,Aurignac,43.2186,0.8794,6
8300,Hénansal,48.5417,-2.4347,5
8301,Neuvy-Pailloux,46.8861,1.8603,2
8302,La Graverie,48.8942,-0.8806,4
8303,Grandris,46.0378,4.4753,8
8304,Sivry-Courtry,48.5281,2.7547,7
8305,Varages,43.5975,5.96,0
8306,Gouvernes,48.8606,2.6939,7
8307,Saint-Georges,45.0186,3.1275,2
8308,Fougerolles-du-Plessis,48.4739,-0.9736,4
8309,Molières,44.1933,1.3631,6
8310,Courcelles-sur-Nied,49.0661,6.3078,3
8311,Sampans,47.1258,5.4569,8
8312,Sainte-Hélène-sur-Isère,45.6139,6.3208,8
8313,Le Puiset-Doré,47.2322,-1.1156,10
8314,Vieille-Brioude,45.2647,3.4047,2
8315,Laquenexy,49.0778,6.3117,3
8316,Plounéour-Trez,48.6506,-4.3181,5
8317,Looberghe,50.9164,2.275,1
8318,Unverre,48.1994,1.0933,7
8319,Mauves,45.0383,4.8294,8
8320,Pancé,47.8814,-1.6583,5
8321,Broût-Vernet,46.1881,3.2731,2
8322,Altenstadt,49.0297,7.9671,3
8323,Saint-Loup-de-Varenne,46.7278,4.8606,8
8324,Widensolen,48.0625,7.48,3
8325,Espoey,43.2428,-0.1658,9
8326,Delettes,50.6175,2.2131,1
8327,Lavoux,46.5956,0.5294,10
8328,Moliets,43.8489,-1.3583,9
8329,Montreux-Château,47.6103,7.0011,3
8330,Cogny,45.9875,4.6247,8
8331,La Magdelaine-sur-Tarn,43.8119,1.5422,6
8332,Saint-Front-de-Pradoux,45.055,0.3644,9
8333,Baldenheim,48.2378,7.5383,3
8334,Malause,44.0897,0.9731,6
8335,Coligny,46.3831,5.3461,8
8336,Saint-Martin-Osmonville,49.6394,1.2994,7
8337,Savigny-Lévescault,46.5356,0.4772,10
8338,Antran,46.8525,0.5433,10
8339,Villevocance,45.2247,4.5883,8
8340,Dourdain,48.1931,-1.37,4
8341,Hombleux,49.7386,2.9853,1
8342,Moislains,49.9897,2.9639,1
8343,Bégaar,43.8267,-0.8503,9
8344,Céaucé,48.4939,-0.6244,4
8345,Riotord,45.2317,4.4019,8
8346,Villeneuve-les-Sablons,49.2372,2.0767,7
8347,Montfaucon-en-Velay,45.185,4.3136,11
8348,Creuzier-le-Neuf,46.1825,3.4497,2
8349,Ville-sous-Anjou,45.3619,4.8636,8
8350,Lagor,43.3922,-0.6522,9
8351,Bains-les-Bains,48.0025,6.2636,3
8352,Polminhac,44.9517,2.5775,2
8353,Curis-au-Mont-d’Or,45.8703,4.8211,8
8354,Maillot,48.1744,3.3083,7
8355,Copponex,46.0506,6.0736,8
8356,Lembras,44.8844,0.5236,9
8357,Laversines,49.425,2.1972,7
8358,Doyet,46.3356,2.7972,2
8359,Messy,48.9669,2.7006,7
8360,Pérouse,47.6369,6.8906,3
8361,Warluis,49.3881,2.1408,7
8362,Domgermain,48.6425,5.8258,3
8363,Saint-Germain-le-Fouilloux,48.1369,-0.7897,4
8364,Ladignac-le-Long,45.5825,1.1139,2
8365,Etzling,49.1783,6.9622,3
8366,Excideuil,45.3367,1.0494,2
8367,Aubigny-au-Bac,50.2625,3.1644,1
8368,Ségoufielle,43.6311,1.1306,6
8369,Gumbrechtshoffen,48.905,7.6303,3
8370,La Couarde-sur-Mer,46.1947,-1.4253,10
8371,Offekerque,50.9411,2.0183,1
8372,Saint-Germain-sur-Avre,48.765,1.2619,7
8373,Doncourt-lès-Conflans,49.1439,5.9342,3
8374,Boisset-lès-Montrond,45.6211,4.2125,8
8375,Saint-Florent-sur-Auzonnet,44.2422,4.1114,11
8376,Pouzolles,43.4833,3.2792,6
8377,Enquin-les-Mines,50.5875,2.2856,1
8378,Piégut-Pluviers,45.6225,0.6894,9
8379,La Rouxière,47.4428,-1.0678,10
8380,Saint-Pardoux-la-Rivière,45.4933,0.7458,9
8381,Oisseau,48.3567,-0.6706,4
8382,Barenton,48.5992,-0.8319,4
8383,Vieille-Toulouse,43.5244,1.4464,6
8384,Saint-Féliu-d’Amont,42.6867,2.7225,6
8385,Veauchette,45.5619,4.2653,8
8386,Saint-Sylvestre-Cappel,50.7769,2.5542,1
8387,Montfort-en-Chalosse,43.7108,-0.8378,9
8388,Sabres,44.1481,-0.7397,9
8389,Éveux,45.8264,4.6231,8
8390,Barbizon,48.4458,2.605,7
8391,Les Billaux,44.9525,-0.2369,9
8392,Hauterive,46.0883,3.4464,2
8393,Saint-Maurice-sur-Fessard,47.9922,2.6203,7
8394,Saint-Félicien,45.0861,4.6275,11
8395,Dompierre-sur-Veyle,46.0711,5.2047,8
8396,Toussus-le-Noble,48.7469,2.1142,7
8397,Saint-Félix-de-Lodez,43.6622,3.4592,11
8398,Saint-Symphorien-d’Ancelles,46.1981,4.77,8
8399,Campigny,49.3106,0.5539,4
8400,Mussig,48.2286,7.52,3
8401,Saint-Pierre-Eynac,45.0467,4.0339,11
8402,Le Houga,43.775,-0.1806,9
8403,Les Ageux,49.3147,2.5964,7
8404,Boulleville,49.3681,0.3922,4
8405,Poses,49.3039,1.2444,7
8406,Cambronne-lès-Clermont,49.33,2.3994,7
8407,Le Tronchet,48.4861,-1.8364,5
8408,Moirax,44.1408,0.6089,9
8409,Saint-Saturnin,45.6594,3.0922,2
8410,Ervy-le-Châtel,48.0408,3.9111,7
8411,Sarbazan,44.0189,-0.3117,9
8412,Balinghem,50.8611,1.9419,1
8413,Orsan,44.1314,4.6661,11
8414,Hières-sur-Amby,45.7975,5.2939,8
8415,Sérignac-sur-Garonne,44.2136,0.485,9
8416,Surtainville,49.4592,-1.8128,5
8417,Laignelet,48.3708,-1.1503,4
8418,Plougrescant,48.8403,-3.2286,5
8419,Longchamp,47.2606,5.2872,8
8420,Nevoy,47.7133,2.5794,7
8421,Vaiges,48.0408,-0.4761,4
8422,Montréal,43.95,0.2022,9
8423,Fortschwihr,48.0892,7.4508,3
8424,L’Isle-Jourdain,46.2322,0.6858,10
8425,Igney,48.2747,6.3956,3
8426,Couville,49.5536,-1.6858,4
8427,Margon,48.3356,0.8331,4
8428,Samadet,43.6389,-0.4867,9
8429,Cormeilles,49.2481,0.3775,4
8430,Excenevex,46.3536,6.3539,8
8431,Castets-en-Dorthe,44.5616,-0.1529,9
8432,Touvre,45.6611,0.2592,9
8433,Baron,44.8222,-0.3125,9
8434,Chailland,48.2239,-0.8731,4
8435,Prats-de-Mollo-la-Preste,42.4039,2.4792,6
8436,Griesheim-sur-Souffel,48.635,7.6669,3
8437,Saint-Vite,44.4736,0.9403,9
8438,Silly-le-Long,49.1069,2.7917,7
8439,Yvetot-Bocage,49.49,-1.5036,4
8440,Requeil,47.7844,0.1619,4
8441,Lussas,44.6119,4.4728,11
8442,Lamagistère,44.125,0.8233,9
8443,Neufmoutiers-en-Brie,48.7692,2.8322,7
8444,Buironfosse,49.9653,3.8347,1
8445,Saint-Barthélemy,47.9258,-3.0453,5
8446,Razès,46.0367,1.345,2
8447,Angy,49.3294,2.3281,7
8448,Roncherolles,49.4669,1.1836,7
8449,Mareuil-le-Port,49.0825,3.7447,1
8450,Ferrières-Haut-Clocher,49.0214,0.9808,4
8451,Jatxou,43.3886,-1.4303,9
8452,Pont-sur-Seine,48.5189,3.5947,7
8453,Tonnay-Boutonne,45.9678,-0.7067,10
8454,Thil,43.7122,1.1606,6
8455,Sainte-Lizaigne,47.0069,2.0228,2
8456,Lagorce,44.4478,4.4172,11
8457,Oisemont,49.9553,1.7664,1
8458,Saint-Jean-sur-Veyle,46.2581,4.9156,8
8459,Pissotte,46.4958,-0.8078,10
8460,Mortrée,48.6394,0.0781,4
8461,Saint-André-sur-Vieux-Jonc,46.1572,5.1464,8
8462,Saint-Pé-de-Bigorre,43.1019,-0.1592,9
8463,Dampierre,47.155,5.7417,8
8464,Lavault-Sainte-Anne,46.31,2.6003,2
8465,Cappellebrouck,50.9019,2.2222,1
8466,Combrand,46.8642,-0.6894,10
8467,Saint-Yan,46.4119,4.0383,8
8468,Sireuil,45.6156,0.0097,9
8469,Villers-lès-Pots,47.2108,5.3539,8
8470,Chevrières,45.5883,4.4008,8
8471,Allouville-Bellefosse,49.5958,0.6783,4
8472,Gorze,49.0539,5.9989,3
8473,Saint-Germain-les-Belles,45.615,1.4947,2
8474,La Chambre,45.3594,6.3,8
8475,Chaux,47.7056,6.8375,3
8476,Villegly,43.2861,2.44,6
8477,La Douze,45.0614,0.8636,9
8478,Lepuix,47.7606,6.8139,3
8479,Chirac,44.5239,3.2653,11
8480,Lanquetot,49.585,0.525,4
8481,Saint-Cassien,45.36,5.5533,8
8482,Isques,50.6758,1.65,1
8483,Ouches,46.0161,3.9875,8
8484,Lauzach,47.6147,-2.5447,5
8485,Locunolé,47.9361,-3.4783,5
8486,Nomeny,48.8897,6.225,3
8487,Fèves,49.1956,6.12,3
8488,Brens,45.7186,5.6947,8
8489,Blagny,49.6211,5.1911,3
8490,Pulligny,48.5419,6.1414,3
8491,Pressins,45.5256,5.6272,8
8492,Peyriac-Minervois,43.2914,2.5675,6
8493,Bourseul,48.4872,-2.2597,5
8494,Longchaumois,46.4606,5.9325,8
8495,Joudreville,49.2856,5.7772,3
8496,Malauzat,45.8472,3.0536,2
8497,Cormoranche-sur-Saône,46.2408,4.8314,8
8498,Ornaisons,43.1808,2.8375,6
8499,Martinet,46.6767,-1.6794,10
8500,Lanvénégen,47.9983,-3.5417,5
8501,Cahuzac-sur-Vère,43.9831,1.9108,6
8502,La Peyratte,46.6753,-0.1478,10
8503,Saint-Aubin-en-Bray,49.4197,1.8783,7
8504,Avrechy,49.4469,2.4261,7
8505,Rontalon,45.6603,4.6319,8
8506,Saint-Martin-de-la-Place,47.3156,-0.1494,10
8507,Fresnes,47.4344,1.4119,7
8508,Vasteville,49.5944,-1.7731,5
8509,Villeneuve-de-Marc,45.4758,5.1022,8
8510,Mareuil-sur-Cher,47.2925,1.3289,2
8511,Ymare,49.3492,1.1756,7
8512,Pierre-Buffière,45.6947,1.3592,2
8513,Missiriac,47.8358,-2.3508,5
8514,Druillat,46.06,5.3172,8
8515,Abilly-Sur-Claise,46.9411,0.7278,10
8516,Varzy,47.3589,3.3864,2
8517,Joux-la-Ville,47.6225,3.8625,7
8518,Guermantes,48.8544,2.7058,7
8519,Saint-Léger-sur-Roanne,46.04,3.9969,8
8520,Fontaine-Bellenger,49.1856,1.2608,7
8521,Moliens,49.6664,1.8097,7
8522,Ambleny,49.3808,3.1844,1
8523,Bailleau-l’Évêque,48.4886,1.3967,7
8524,Port-d’Envaux,45.8369,-0.6803,10
8525,Vimory,47.9472,2.6872,7
8526,Marboué,48.1131,1.3297,7
8527,Landivy,48.4792,-1.0333,4
8528,Cléden-Poher,48.2353,-3.6686,5
8529,Le Mas-d’Azil,43.0806,1.3606,6
8530,Auxon-Dessus,47.3019,5.9739,3
8531,Saint-Martin-Lacaussade,45.1469,-0.6425,9
8532,Péroy-les-Gombries,49.1625,2.8461,7
8533,Bourlon,50.1778,3.1167,1
8534,Passins,45.6878,5.4294,8
8535,Avril,49.2878,5.9639,3
8536,Plouvara,48.5069,-2.9153,5
8537,Saint-Maurice sur Loire,45.9658,4.0019,8
8538,Saint-Sardos,43.9,1.1344,6
8539,Roybon,45.2586,5.2442,8
8540,Laleu,46.1689,-1.1994,10
8541,Lachassagne,45.9253,4.6875,8
8542,Saint-Arnoult,49.3336,0.0894,4
8543,Boissise-la-Bertrand,48.5275,2.5892,7
8544,Lorquin,48.6692,6.9967,3
8545,Serques,50.7939,2.2011,1
8546,Allériot,46.8144,4.9442,8
8547,Einville-au-Jard,48.655,6.4872,3
8548,Saint-Christophe-Vallon,44.4708,2.4119,6
8549,Bazoges-en-Pareds,46.657,-0.9165,10
8550,Chantenay-Saint-Imbert,46.7328,3.1842,2
8551,Caudrot,44.5767,-0.1436,9
8552,Pouru-Saint-Rémy,49.6792,5.0836,3
8553,Killem,50.9581,2.5622,1
8554,Louvigné,48.0569,-0.6303,4
8555,Mécleuves,49.0425,6.27,3
8556,Fronsac,44.9236,-0.2728,9
8557,Curgy,46.9847,4.3836,8
8558,Trémorel,48.1992,-2.2889,5
8559,Saint-Aupre,45.3994,5.6706,8
8560,Ver-sur-Launette,49.105,2.6853,7
8561,Pajay,45.3639,5.1394,8
8562,Clairvaux-d’Aveyron,44.4275,2.4106,6
8563,Berneuil,45.6431,-0.6003,10
8564,Foussais-Payré,46.5303,-0.6839,10
8565,Yvignac-la-Tour,48.3483,-2.1758,5
8566,Caro,47.8642,-2.3192,5
8567,Meilhan,43.8636,-0.7064,9
8568,Béning-lès-Saint-Avold,49.1319,6.8392,3
8569,Billy-sur-Aisne,49.3561,3.3831,1
8570,Languenan,48.5106,-2.1272,5
8571,Férolles,47.835,2.1086,7
8572,Boussières,47.1575,5.9014,8
8573,Mareuil-sur-Ay,49.0481,4.0311,1
8574,Longeville-en-Barrois,48.7425,5.2106,3
8575,Quiers-sur-Bézonde,47.9986,2.4369,7
8576,La Madeleine-de-Nonancourt,48.7731,1.2028,7
8577,Tournon-Saint-Martin,46.7344,0.9542,2
8578,Jegun,43.7572,0.4594,9
8579,Bogève,46.1925,6.4297,8
8580,La Coucourde,44.6506,4.7836,11
8581,Chazey,45.8031,5.6817,8
8582,Thésée,47.3261,1.3039,2
8583,Langoat,48.7506,-3.2808,5
8584,Pont-Saint-Pierre,49.3353,1.275,7
8585,Scientrier,46.1189,6.3156,8
8586,Vaux,46.4267,2.5972,2
8587,Vaudelnay,47.1369,-0.2044,10
8588,Les Contamines-Montjoie,45.8217,6.7292,8
8589,Ableiges,49.0903,1.9814,7
8590,Saint-Martin-de-Landelles,48.5458,-1.1719,4
8591,Courzieu,45.7428,4.5708,8
8592,Savigny-en-Revermont,46.6342,5.4211,8
8593,Herm,43.8075,-1.1447,9
8594,Serrières,45.3181,4.7633,8
8595,Saint-Clair,45.2783,4.6806,8
8596,Jenlain,50.3122,3.6294,1
8597,Pomeys,45.6497,4.4439,8
8598,Marcilly-la-Campagne,48.8339,1.2008,7
8599,Juigné-sur-Sarthe,47.8636,-0.2872,4
8600,Aschères-le-Marché,48.1072,2.0081,7
8601,Voisenon,48.5717,2.6642,7
8602,Marcilloles,45.34,5.1839,8
8603,Chançay,47.4522,0.8736,4
8604,Betz,49.1567,2.9556,7
8605,Nuaillé-d’Aunis,46.2247,-0.9308,10
8606,Puceul,47.5219,-1.6169,10
8607,Chamarande,48.5156,2.2164,7
8608,Chaussan,45.6336,4.6394,8
8609,Saint-Julien-Molin-Molette,45.3222,4.6156,8
8610,Marlieux,46.0647,5.0728,8
8611,Stuckange,49.3261,6.24,3
8612,Delme,48.8872,6.3922,3
8613,Coutevroult,48.8625,2.8522,7
8614,Saint-Sorlin-en-Bugey,45.885,5.3706,8
8615,Luc-sur-Orbieu,43.1767,2.7858,6
8616,Salins,48.4219,3.0219,7
8617,Labastide-du-Temple,44.0847,1.195,6
8618,Niederhergheim,47.9847,7.3992,3
8619,Molinet,46.4658,3.9358,8
8620,Saint-Just-en-Chevalet,45.9136,3.8458,8
8621,Lombers,43.8039,2.15,6
8622,Sore,44.3236,-0.5811,9
8623,Aulnay-sur-Mauldre,48.9289,1.8403,7
8624,Houlle,50.7961,2.1728,1
8625,La Brillanne,43.9267,5.8911,0
8626,Hiersac,45.6686,0.0047,9
8627,Margès,45.1469,5.0358,8
8628,Sardieu,45.3692,5.2119,8
8629,Saint-Cyr,46.7164,0.4536,10
8630,Boiscommun,48.0367,2.3831,7
8631,Épéhy,50.0075,3.1286,1
8632,Noizay,47.4214,0.8917,4
8633,Plouëc-du-Trieux,48.6739,-3.1919,5
8634,Toulon-sur-Allier,46.5178,3.3592,2
8635,Charroux,46.1444,0.4036,10
8636,Désaignes,44.9947,4.5169,11
8637,Saint-Dyé-sur-Loire,47.6558,1.4886,7
8638,Ourville-en-Caux,49.7289,0.6056,4
8639,Azay-sur-Thouet,46.625,-0.3503,10
8640,Saint-Broladre,48.5867,-1.6567,5
8641,Vatteville,49.5,0.6833,4
8642,Beaumont-de-Pertuis,43.7375,5.6886,0
8643,La Salvetat-sur-Agout,43.6008,2.7033,6
8644,Beaufort,46.5733,5.4389,8
8645,Aubiac,44.1414,0.5608,9
8646,Varennes-Saint-Sauveur,46.4822,5.2431,8
8647,Andel,48.49,-2.5678,5
8648,Achères-la-Forêt,48.3456,2.565,7
8649,Hébécrevon,49.1261,-1.1664,4
8650,Arnac-Pompadour,45.3964,1.3811,2
8651,Rauville-la-Bigot,49.5186,-1.6836,4
8652,Coulombiers,46.4847,0.1847,10
8653,Saint-Vigor-d’Ymonville,49.4953,0.3608,4
8654,Chanzeaux,47.2639,-0.6439,10
8655,Marcillac,45.2689,-0.5228,9
8656,Conca,41.735,9.3333,0
8657,Berteaucourt-les-Dames,50.0467,2.1528,1
8658,Cercié,46.1197,4.6706,8
8659,Mouleydier,44.8556,0.5958,9
8660,Normanville,49.0797,1.1597,7
8661,Souprosse,43.7886,-0.7097,9
8662,Mary-sur-Marne,49.015,3.0289,7
8663,Cresserons,49.2878,-0.3547,4
8664,Ascoux,48.1286,2.2478,7
8665,Saint-Baudelle,48.2811,-0.6361,4
8666,Algolsheim,48.0058,7.5592,3
8667,La Guierche,48.1142,0.1944,4
8668,Malintrat,45.815,3.1861,2
8669,Puyoô,43.5258,-0.9119,9
8670,Orchamps,47.1483,5.6575,8
8671,Les Loges,49.6997,0.2831,4
8672,Courcy,49.3233,4.0025,1
8673,Luzillat,45.9467,3.39,2
8674,Til-Châtel,47.5178,5.1744,8
8675,Corrèze,45.3725,1.875,2
8676,Noiron-sous-Gevrey,47.1936,5.08,8
8677,Rouvres-en-Plaine,47.2386,5.1411,8
8678,Mont,43.4347,-0.6531,9
8679,Bioule,44.0894,1.5386,6
8680,Salaunes,44.9364,-0.8303,9
8681,Jausiers,44.4178,6.7306,0
8682,Jury,49.0697,6.2533,3
8683,Servaville-Salmonville,49.4764,1.2714,7
8684,Saint-Blaise,43.8217,7.2375,0
8685,Roulans,47.3164,6.2333,3
8686,Villeneuve-sur-Bellot,48.8631,3.3419,7
8687,Saint-Martin-de-Queyrières,44.8403,6.5853,0
8688,Lumes,49.7353,4.7839,1
8689,Puimisson,43.44,3.2072,6
8690,Gerde,43.055,0.1672,9
8691,Conchil-le-Temple,50.3675,1.6644,1
8692,Azille,43.2783,2.6592,6
8693,Saint-Onen-la-Chapelle,48.1769,-2.1728,5
8694,Sainte-Solange,47.1364,2.55,2
8695,Saint-Sauves-d’Auvergne,45.6067,2.6878,2
8696,Pierrefitte-Nestalas,42.9611,-0.0736,9
8697,Lafox,44.1686,0.7011,9
8698,Villeneuve-l’Archevêque,48.2356,3.5558,7
8699,Le Marillais,47.3586,-1.0733,10
8700,Entrechaux,44.2178,5.1381,11
8701,Dompaire,48.2217,6.2222,3
8702,Culhat,45.8625,3.3367,2
8703,Saint-Josse,50.4678,1.6647,1
8704,Sammeron,48.9478,3.0819,7
8705,Lonrai,48.46,0.04,4
8706,Mercuès,44.4972,1.3856,6
8707,Agnin,45.34,4.8572,8
8708,Attigny,49.4775,4.5775,1
8709,Arbusigny,46.0917,6.2183,8
8710,Blan,43.5269,2.0081,6
8711,Le Sappey-en-Chartreuse,45.2625,5.7781,8
8712,Saint-Simon,44.9631,2.49,2
8713,Valence-sur-Baïse,43.8822,0.3814,9
8714,Hambye,48.948,-1.2642,4
8715,Senozan,46.3942,4.8661,8
8716,Junas,43.7697,4.1228,11
8717,Aveize,45.6825,4.4778,8
8718,Saint-Gérand,48.1083,-2.8881,5
8719,Auzebosc,49.5961,0.7269,4
8720,Wingersheim,48.7222,7.6358,3
8721,Villiers-sur-Loir,47.8067,0.9942,4
8722,Saint-Martin-Lalande,43.2994,2.0194,6
8723,Miélan,43.4297,0.3081,9
8724,Favières,48.7642,2.7747,7
8725,Mison,44.2675,5.8592,0
8726,Aspach,47.6428,7.2339,3
8727,Moulle,50.7883,2.1783,1
8728,Régnié-Durette,46.1378,4.6414,8
8729,Villandry,47.3394,0.5111,10
8730,Effiat,46.04,3.2556,2
8731,Poiroux,46.5047,-1.5347,10
8732,Entrecasteaux,43.5158,6.2419,0
8733,Saint-Germain-les-Vergnes,45.2736,1.635,2
8734,Marsaneix,45.0986,0.7844,9
8735,Peyriac-de-Mer,43.0872,2.9578,6
8736,Saint-Géosmes,47.8319,5.3272,3
8737,Matour,46.3072,4.4828,8
8738,Neuvéglise,44.9281,2.9833,2
8739,Thun-Saint-Amand,50.48,3.4589,1
8740,Hoffen,48.9297,7.9422,3
8741,Lasalle,44.0464,3.8522,11
8742,Livinhac-le-Haut,44.5914,2.2342,6
8743,Petiville,49.4603,0.5875,4
8744,Diges,47.7294,3.3981,7
8745,Bidos,43.1783,-0.6058,9
8746,Rivière,50.2325,2.6894,1
8747,Chalabre,42.9839,2.0064,6
8748,Corme-Écluse,45.6311,-0.8544,10
8749,Ayron,46.6606,0.0769,10
8750,Lonlay-l’Abbaye,48.6467,-0.71,4
8751,Ouzouer-sur-Trézée,47.6728,2.8081,7
8752,Chierry,49.0389,3.4294,7
8753,Chabournay,46.7169,0.2575,10
8754,Bressey-sur-Tille,47.3083,5.1831,8
8755,Saint-Pardoux-Isaac,44.6114,0.3731,9
8756,Saint-Aubin-sur-Scie,49.8714,1.0703,4
8757,Mazerolles,43.4492,-0.4697,9
8758,Saint-Denis-sur-Sarthon,48.4567,-0.0508,4
8759,Pezou,47.8661,1.1428,7
8760,Cajarc,44.4856,1.8428,6
8761,Ponchon,49.3467,2.195,7
8762,Courlaoux,46.6675,5.4617,8
8763,Saint-Christophe-sur-le-Nais,47.6164,0.4758,4
8764,Bressolles,46.5308,3.3167,2
8765,Saillagouse,42.46,2.0397,6
8766,Poncins,45.7281,4.1625,8
8767,Prat,48.6769,-3.2975,5
8768,Le Petit Bornand les Glières,46.0006,6.3967,8
8769,Saint-Aubin-Celloville,49.3639,1.1589,7
8770,Couchey,47.2606,4.9814,8
8771,Saint-Caradec,48.1908,-2.8492,5
8772,Chuisnes,48.4472,1.2078,7
8773,Tercé,46.5167,0.5639,10
8774,Tour-en-Sologne,47.5389,1.5,7
8775,Chapdes-Beaufort,45.8928,2.8636,2
8776,Juillac,45.3181,1.3225,2
8777,Marconnelle,50.3739,2.0161,1
8778,Villorceau,47.8003,1.5978,7
8779,Mont-sur-Meurthe,48.555,6.4428,3
8780,Thusy,45.9475,5.9489,8
8781,Castellar,43.8036,7.4967,0
8782,Jeanménil,48.3353,6.6878,3
8783,Quéménéven,48.1161,-4.12,5
8784,Couiza,42.9428,2.2561,6
8785,Toussieux,45.9606,4.8286,8
8786,Solgne,48.9664,6.2953,3
8787,Pouzac,43.0861,0.1353,9
8788,Chaudenay,46.9147,4.7925,8
8789,Les Artigues-de-Lussac,44.9717,-0.1394,9
8790,Port-de-Lanne,43.5647,-1.1789,9
8791,Saint-Rémy,46.3703,-0.5267,10
8792,Bernos-Beaulac,44.38,-0.2583,9
8793,Neuvy-sur-Barangeon,47.3156,2.2539,2
8794,Aslonnes,46.4436,0.3344,10
8795,Yquelon,48.8481,-1.5558,4
8796,Saint-Sauveur-sur-École,48.4967,2.5481,7
8797,La Vaupalière,49.4878,0.995,4
8798,Loupiac,44.6278,-0.2981,9
8799,Saubusse,43.6572,-1.1867,9
8800,Villefargeau,47.7825,3.5042,7
8801,Montaut,43.13,-0.2003,9
8802,Soultzeren,48.0625,7.1025,3
8803,Anglefort,45.9122,5.8089,8
8804,Chérac,45.7033,-0.4375,10
8805,Lalevade-d’Ardèche,44.6478,4.3231,11
8806,Bobital,48.4133,-2.1031,5
8807,Luzancy,48.9731,3.1875,7
8808,Senouillac,43.9417,1.9503,6
8809,Quaëdypre,50.9356,2.4544,1
8810,Clérey,48.2089,4.1903,7
8811,Joze,45.8631,3.3022,2
8812,La Garde-Adhémar,44.3928,4.7542,11
8813,Larchamp,48.3619,-0.9986,4
8814,La Roche-Derrien,48.7464,-3.26,5
8815,Raedersheim,47.8883,7.2814,3
8816,Beauvoir-de-Marc,45.5186,5.0792,8
8817,Cézy,47.9922,3.3406,7
8818,Wargnies-le-Grand,50.3081,3.6603,1
8819,Saint-Perreux,47.6692,-2.1081,5
8820,Fleury-la-Vallée,47.8672,3.4494,7
8821,Saint-Ségal,48.2411,-4.0672,5
8822,La Flamengrie,50.0039,3.9203,1
8823,Mazet-Saint-Voy,45.0469,4.2442,11
8824,Ognes,49.6108,3.1942,1
